DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE2,2017,87.32,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE2,2018,88.09,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE2,2019,85.14,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE2,2021,89.55,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE2,2022,90.62,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE2,2023,94.35,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF1,2014,83.46,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF1,2015,82.26,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF1,2016,84.49,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF1,2017,86.50,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF1,2018,90.81,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF1,2019,88.00,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF1,2021,93.20,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF1,2022,92.84,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF1,2023,93.77,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF2,2014,78.70,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF2,2015,81.78,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF2,2016,83.98,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF2,2017,85.77,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF2,2018,86.15,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF2,2019,87.40,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF2,2021,92.26,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF2,2022,91.27,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF2,2023,93.01,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF3,2014,81.83,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF3,2015,83.60,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF3,2016,88.90,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF3,2017,87.31,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF3,2018,90.02,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF3,2019,90.95,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF3,2021,94.24,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF3,2022,88.18,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRF3,2023,94.63,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRG0,2014,83.59,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRG0,2015,85.59,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRG0,2016,85.32,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRG0,2017,86.80,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRG0,2018,90.20,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRG0,2019,92.95,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRG0,2021,94.62,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRG0,2022,94.13,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRG0,2023,94.29,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRH0,2014,78.18,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRH0,2015,80.69,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRH0,2016,82.85,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRH0,2017,85.68,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRH0,2018,89.18,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRH0,2019,92.80,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRH0,2021,91.78,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRH0,2022,93.42,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRH0,2023,91.58,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI1,2014,83.87,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI1,2015,85.28,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI1,2016,88.60,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI1,2017,87.61,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI1,2018,90.64,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI1,2019,91.24,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI1,2021,94.20,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI1,2022,92.28,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI1,2023,93.87,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI2,2014,79.46,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI2,2015,77.99,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI2,2016,80.54,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI2,2017,81.50,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI2,2018,74.36,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI2,2019,90.43,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI2,2021,87.40,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI2,2022,86.86,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI2,2023,87.71,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI3,2014,84.12,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI3,2015,79.96,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI3,2016,84.70,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI3,2017,79.74,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI3,2018,87.73,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI3,2019,91.94,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI3,2021,92.82,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI3,2022,94.63,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRI3,2023,91.33,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ1,2014,85.91,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ1,2015,77.24,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ1,2016,81.68,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ1,2017,84.33,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ1,2018,89.89,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ1,2019,87.73,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ1,2021,94.29,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ1,2022,92.61,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ1,2023,92.61,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ2,2014,83.66,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ2,2015,83.80,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ2,2016,89.86,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ2,2017,87.79,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ2,2018,88.90,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ2,2019,88.88,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ2,2021,90.94,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ2,2022,88.70,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRJ2,2023,93.38,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK1,2014,81.05,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK1,2015,75.66,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK1,2016,87.25,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK1,2017,86.60,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK1,2018,88.72,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK1,2019,86.04,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK1,2021,91.39,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK1,2022,91.69,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK1,2023,89.90,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK2,2014,83.47,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK2,2015,85.24,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK2,2016,87.14,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK2,2017,88.73,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK2,2018,88.11,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK2,2019,92.31,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK2,2021,94.05,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK2,2022,94.10,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRK2,2023,93.41,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRL0,2014,80.38,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRL0,2015,84.03,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRL0,2016,86.04,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRL0,2017,89.24,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRL0,2018,89.19,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRL0,2019,89.27,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRL0,2021,93.70,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRL0,2022,93.30,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRL0,2023,94.97,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRM0,2014,73.20,u
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRM0,2015,58.45,u
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRM0,2016,75.81,u
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRM0,2017,69.91,u
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRM0,2018,90.00,u
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRM0,2019,89.64,u
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRM0,2021,86.51,u
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRM0,2022,89.42,u
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRM0,2023,85.41,u
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY1,2015,69.25,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY1,2016,70.97,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY1,2017,75.05,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY1,2018,65.74,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY1,2019,77.25,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY1,2021,83.09,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY1,2022,89.98,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY1,2023,88.31,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY2,2015,67.60,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY2,2016,74.94,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY2,2017,74.72,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY2,2018,76.31,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY2,2019,84.33,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY2,2021,89.60,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY2,2022,84.10,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY2,2023,92.93,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY3,2015,72.16,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY3,2016,56.94,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY3,2017,73.75,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY3,2018,64.29,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY3,2019,85.22,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY3,2021,86.72,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY3,2022,80.52,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY3,2023,77.05,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY4,2015,72.32,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY4,2016,74.91,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY4,2017,65.40,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY4,2018,80.50,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY4,2019,75.11,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY4,2021,92.27,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY4,2022,86.83,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRY4,2023,92.28,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR03,2012,66.42,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR03,2013,64.69,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR03,2014,71.86,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR03,2015,81.40,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR03,2016,77.83,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR03,2017,73.49,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR03,2018,83.76,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR03,2019,83.84,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR03,2020,88.28,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR03,2021,87.38,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR03,2022,85.32,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR03,2023,87.84,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR04,2012,66.41,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR04,2013,64.52,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR04,2014,66.66,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR04,2015,74.46,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR04,2016,77.10,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR04,2017,77.89,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR04,2018,80.42,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR04,2019,78.81,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HR04,2020,83.36,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU10,2012,76.06,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU10,2013,78.24,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU10,2014,80.63,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU10,2015,83.47,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU10,2016,86.45,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU10,2017,88.99,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU11,2018,89.75,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU11,2019,92.11,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU11,2020,94.21,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU11,2021,95.62,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU11,2022,95.62,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU11,2023,98.11,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU12,2018,87.96,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU12,2019,88.80,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU12,2020,87.21,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU12,2021,93.62,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU12,2022,94.52,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU12,2023,95.12,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU21,2012,69.84,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU21,2013,71.06,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU21,2014,75.42,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU21,2015,78.20,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU21,2016,80.82,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU21,2017,85.30,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU21,2018,86.59,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU21,2019,87.95,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU21,2020,91.27,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU21,2021,92.10,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU21,2022,94.68,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU21,2023,95.48,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU22,2012,67.42,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU22,2013,70.69,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU22,2014,76.16,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU22,2015,79.48,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU22,2016,82.55,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU22,2017,83.43,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU22,2018,84.52,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU22,2019,85.46,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU22,2020,85.84,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU22,2021,91.89,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU22,2022,91.99,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU22,2023,91.52,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU23,2012,60.92,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU23,2013,65.46,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU23,2014,71.09,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU23,2015,73.50,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU23,2016,76.78,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU23,2017,80.72,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU23,2018,81.34,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU23,2019,85.21,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU23,2020,86.68,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU23,2021,89.03,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU23,2022,90.30,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU23,2023,90.01,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU31,2012,58.61,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU31,2013,65.50,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU31,2014,65.25,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU31,2015,68.69,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU31,2016,74.19,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU31,2017,75.48,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU31,2018,77.97,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU31,2019,81.61,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU31,2020,83.76,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU31,2021,86.26,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU31,2022,86.91,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU31,2023,90.63,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU32,2012,58.64,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU32,2013,62.01,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU32,2014,65.98,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU32,2015,67.81,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU32,2016,72.15,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU32,2017,76.46,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU32,2018,77.10,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU32,2019,82.88,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU32,2020,85.49,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU32,2021,88.04,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU32,2022,88.17,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU32,2023,87.85,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU33,2012,62.53,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU33,2013,62.61,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU33,2014,66.96,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU33,2015,68.28,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU33,2016,71.58,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU33,2017,76.48,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU33,2018,78.34,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU33,2019,82.13,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU33,2020,82.92,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU33,2021,86.72,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU33,2022,87.11,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,HU33,2023,89.83,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,IE01,2012,77.18,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,IE01,2013,78.59,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,IE01,2014,77.18,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,IE01,2015,81.75,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,IE01,2016,83.41,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,IE01,2017,83.57,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,IE02,2012,82.57,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,IE02,2013,83.81,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,IE02,2014,83.99,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,IE02,2015,85.98,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,IE02,2016,88.16,
